age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
68,admin.,married,professional.course,no,yes,yes,cellular,nov,thu,872,5,999,0,nonexistent,3.1,95.494,-44.4,6.055000000000001,4891.0
42,admin.,married,basic.4y,unknown,no,no,cellular,nov,thu,908,6,999,0,success,3.1,95.494,-44.4,6.0600000000000005,4891.0
60,admin.,married,university.degree,unknown,yes,yes,cellular,nov,thu,232,5,999,0,success,3.4,95.418,-50.7,6.162,4928.1
81,admin.,married,basic.4y,no,yes,no,cellular,nov,fri,784,6,999,1,success,0.8999999999999999,96.101,-57.5,2.1719999999999997,4663.6
53,admin.,divorced,high.school,no,yes,yes,cellular,nov,thu,622,7,999,1,success,0.19999999999999996,94.575,-55.1,2.61,4799.1
50,admin.,married,professional.course,no,no,no,cellular,nov,wed,671,9,999,0,nonexistent,3.1,95.494,-44.4,6.056,4891.0
48,admin.,married,university.degree,no,no,yes,cellular,nov,fri,246,5,999,0,success,3.1,95.494,-44.4,6.055000000000001,4891.0
69,admin.,divorced,professional.course,no,yes,no,cellular,nov,tue,338,5,999,0,success,0.19999999999999996,94.393,-54.2,2.4909999999999997,4799.1
41,admin.,single,high.school,unknown,yes,no,cellular,nov,mon,563,5,999,0,nonexistent,3.4,95.418,-50.7,6.162,4928.1
51,admin.,married,basic.4y,no,no,no,cellular,nov,mon,251,6,999,0,nonexistent,3.4,94.944,-44.1,6.165,4928.1
48,admin.,married,unknown,no,yes,no,cellular,nov,fri,361,5,999,0,nonexistent,3.1,95.494,-44.4,6.057,4891.0
44,admin.,married,university.degree,no,unknown,unknown,cellular,nov,fri,952,5,999,1,success,0.19999999999999996,94.575,-55.1,2.605,4799.1
53,services,married,high.school,unknown,no,yes,telephone,nov,tue,363,5,999,0,success,3.4,95.965,-49.8,6.064,4928.1
47,admin.,single,high.school,no,yes,no,cellular,nov,thu,336,5,999,0,success,1.9,94.7,-50.0,5.276,4895.8
68,admin.,divorced,university.degree,no,yes,no,cellular,nov,mon,313,5,999,1,success,1.9,94.7,-50.0,5.391,4895.8
39,admin.,single,high.school,unknown,no,no,cellular,nov,tue,631,5,999,0,success,3.4,95.418,-50.7,6.162,4928.1
62,blue-collar,married,high.school,no,yes,yes,cellular,nov,mon,223,5,999,0,success,0.19999999999999996,94.393,-54.2,2.4989999999999997,4799.1
62,admin.,married,basic.4y,unknown,yes,no,cellular,nov,wed,205,5,999,0,success,3.1,95.494,-44.4,6.056,4891.0
58,admin.,divorced,basic.9y,no,no,no,cellular,jul,mon,190,13,999,0,success,3.4,95.418,-50.7,6.162,4928.1
49,admin.,married,university.degree,no,no,no,cellular,nov,thu,842,5,999,0,success,-1.4,93.931,-34.9,1.922,4717.5
68,admin.,married,basic.4y,unknown,no,yes,cellular,jul,thu,565,6,999,0,success,3.4,95.418,-50.7,6.168,4928.1
58,admin.,married,university.degree,unknown,no,no,cellular,nov,mon,287,6,999,0,nonexistent,3.4,95.418,-50.7,6.162,4928.1
53,admin.,married,basic.9y,unknown,no,no,cellular,nov,thu,466,6,999,0,success,3.1,95.494,-44.4,6.055000000000001,4891.0
81,retired,married,basic.4y,unknown,unknown,unknown,cellular,nov,wed,509,5,6,3,success,0.8999999999999999,96.101,-57.5,2.185,4663.6
61,admin.,married,basic.9y,no,no,no,telephone,nov,fri,700,9,999,0,success,3.1,95.494,-44.4,6.055000000000001,4891.0
45,admin.,single,university.degree,no,yes,no,cellular,nov,mon,1400,5,999,0,success,1.9,94.7,-50.0,5.391,4895.8
42,admin.,married,high.school,no,yes,no,cellular,nov,mon,140,8,999,0,success,0.19999999999999996,94.393,-54.2,2.444,4799.1
42,admin.,single,university.degree,no,yes,no,cellular,nov,thu,563,6,999,0,nonexistent,0.19999999999999996,94.575,-55.1,2.565,4799.1
75,admin.,married,university.degree,no,no,no,cellular,nov,thu,343,5,999,0,success,3.4,94.944,-44.1,6.163,4928.1
61,admin.,single,university.degree,no,yes,yes,cellular,jun,fri,703,5,3,1,success,-0.8999999999999999,94.463,-48.8,2.468,4776.2
68,admin.,married,basic.4y,unknown,yes,no,cellular,nov,mon,232,5,999,0,success,0.19999999999999996,94.393,-54.2,2.4989999999999997,4799.1
66,admin.,divorced,university.degree,no,yes,yes,cellular,nov,thu,568,6,999,0,success,1.9,94.7,-50.0,5.276,4895.8
71,management,divorced,university.degree,no,no,no,cellular,nov,wed,282,6,999,0,success,1.9,94.7,-50.0,5.32,4895.8
51,services,divorced,university.degree,no,no,no,telephone,nov,fri,494,5,999,0,success,3.1,95.494,-44.4,6.055000000000001,4891.0
71,admin.,married,basic.9y,unknown,yes,no,cellular,nov,fri,323,7,999,0,success,3.4,95.418,-50.7,6.162,4928.1
47,admin.,married,university.degree,no,no,yes,cellular,nov,thu,356,5,999,0,success,3.4,94.944,-44.1,6.168,4928.1
58,admin.,married,high.school,unknown,no,no,cellular,nov,thu,347,23,999,0,success,3.4,95.418,-50.7,6.168,4928.1
45,admin.,married,basic.9y,unknown,yes,no,cellular,nov,thu,152,15,999,0,success,3.4,95.418,-50.7,6.158,4928.1
51,admin.,married,basic.9y,no,yes,no,cellular,nov,thu,158,10,999,0,success,3.1,95.494,-44.4,6.0600000000000005,4891.0
61,admin.,divorced,professional.course,no,yes,yes,cellular,nov,wed,160,9,999,0,success,3.4,94.944,-44.1,6.164000000000001,4928.1
57,admin.,married,high.school,no,yes,no,cellular,nov,wed,233,5,999,0,success,3.1,95.494,-44.4,6.058,4891.0
75,admin.,married,university.degree,no,no,no,cellular,nov,wed,718,6,999,0,success,3.4,94.944,-44.1,6.164000000000001,4928.1
45,technician,married,basic.9y,no,yes,no,cellular,nov,wed,410,5,999,0,success,3.4,95.418,-50.7,6.163,4928.1
73,management,married,university.degree,no,yes,yes,cellular,nov,fri,581,5,999,0,success,0.19999999999999996,94.393,-54.2,2.45,4799.1
48,admin.,married,high.school,no,no,no,cellular,jul,wed,577,5,999,0,success,3.4,95.418,-50.7,6.162,4928.1
54,technician,married,university.degree,no,yes,no,cellular,nov,fri,1006,5,999,0,nonexistent,0.19999999999999996,94.575,-55.1,2.605,4799.1
63,admin.,married,basic.4y,no,no,yes,cellular,nov,fri,885,6,999,0,success,3.4,95.418,-50.7,6.159,4928.1
66,management,married,basic.9y,no,yes,no,cellular,jul,wed,397,8,999,0,success,3.4,95.418,-50.7,6.163,4928.1
51,blue-collar,married,high.school,no,no,no,cellular,nov,mon,635,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
47,admin.,single,university.degree,no,yes,no,cellular,aug,wed,404,9,999,0,success,3.4,94.944,-44.1,6.165,4928.1
52,admin.,married,basic.6y,unknown,yes,no,cellular,nov,wed,478,5,999,0,success,3.4,95.965,-49.8,6.159,4928.1
48,admin.,married,high.school,no,no,no,cellular,nov,tue,273,12,999,0,success,3.4,95.418,-50.7,6.1610000000000005,4928.1
48,admin.,married,basic.6y,unknown,yes,yes,cellular,nov,thu,784,6,999,0,success,3.1,95.494,-44.4,6.055000000000001,4891.0
68,admin.,married,high.school,no,yes,no,cellular,nov,tue,309,5,999,0,success,3.4,94.944,-44.1,6.168,4928.1
65,admin.,married,basic.4y,unknown,no,yes,cellular,nov,tue,259,8,999,1,success,0.19999999999999996,94.393,-54.2,2.4909999999999997,4799.1
39,admin.,single,university.degree,no,yes,no,cellular,nov,thu,979,5,999,0,success,0.19999999999999996,94.575,-55.1,2.565,4799.1
48,admin.,single,professional.course,no,yes,no,telephone,nov,fri,552,6,999,0,success,1.9,94.7,-50.0,5.221,4895.8
57,admin.,married,basic.6y,no,no,no,cellular,nov,fri,359,5,999,0,success,1.9,94.7,-50.0,5.221,4895.8
50,admin.,married,professional.course,no,no,no,telephone,may,tue,305,7,999,0,success,3.1,95.494,-44.4,6.056,4891.0
40,admin.,single,university.degree,no,yes,no,cellular,jun,fri,608,6,3,1,success,-0.8999999999999999,94.463,-48.8,2.468,4776.2
46,admin.,divorced,high.school,no,yes,no,cellular,nov,wed,1612,5,999,1,success,0.19999999999999996,94.393,-54.2,2.481,4799.1
51,admin.,single,university.degree,no,yes,no,cellular,nov,thu,311,31,999,0,success,3.4,95.418,-50.7,6.168,4928.1
40,technician,married,university.degree,no,no,no,cellular,may,mon,311,5,999,2,failure,0.19999999999999996,94.393,-54.2,2.5540000000000003,4799.1
73,admin.,married,basic.4y,unknown,yes,no,cellular,nov,tue,932,6,999,1,success,0.19999999999999996,94.393,-54.2,2.4909999999999997,4799.1
41,admin.,single,basic.9y,no,yes,no,cellular,nov,tue,255,6,999,1,success,-1.4,93.931,-34.9,1.942,4717.5
61,housemaid,divorced,basic.4y,unknown,no,yes,cellular,nov,tue,1052,5,999,0,success,3.4,95.418,-50.7,6.1610000000000005,4928.1
63,blue-collar,married,basic.9y,no,no,no,cellular,nov,fri,210,5,999,0,success,0.19999999999999996,94.575,-55.1,2.605,4799.1
49,admin.,married,professional.course,unknown,no,no,cellular,jun,thu,138,5,999,0,success,3.4,95.965,-49.8,6.158,4928.1
41,technician,single,professional.course,no,yes,yes,cellular,nov,thu,404,9,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.466,4799.1
48,admin.,divorced,high.school,no,yes,no,cellular,nov,tue,255,9,999,0,success,0.19999999999999996,94.393,-54.2,2.4909999999999997,4799.1
68,admin.,married,professional.course,no,yes,yes,cellular,nov,tue,372,6,999,0,success,1.9,94.7,-50.0,5.353,4895.8
45,admin.,single,university.degree,no,no,yes,cellular,nov,mon,358,5,999,0,success,3.4,94.944,-44.1,6.165,4928.1
53,admin.,single,basic.6y,no,no,no,cellular,nov,thu,548,6,999,0,success,3.1,95.494,-44.4,6.0600000000000005,4891.0
49,admin.,single,high.school,no,no,no,telephone,nov,wed,311,8,999,0,nonexistent,3.1,95.494,-44.4,6.059,4891.0
48,admin.,married,basic.9y,no,yes,no,cellular,nov,wed,1954,15,999,0,nonexistent,3.4,95.418,-50.7,6.157,4928.1
39,admin.,single,high.school,no,no,no,cellular,nov,thu,1555,6,999,0,success,0.19999999999999996,94.393,-54.2,2.466,4799.1
59,admin.,married,university.degree,no,yes,no,cellular,nov,fri,543,6,999,0,success,1.9,94.7,-50.0,5.221,4895.8
39,services,single,high.school,no,yes,yes,cellular,nov,mon,1182,5,999,1,success,0.19999999999999996,94.393,-54.2,2.4989999999999997,4799.1
51,admin.,single,basic.6y,no,yes,no,cellular,nov,wed,881,5,999,0,nonexistent,3.4,95.418,-50.7,6.163,4928.1
43,admin.,married,basic.6y,no,no,no,telephone,nov,thu,494,5,999,0,success,3.1,95.494,-44.4,6.055000000000001,4891.0
49,admin.,married,university.degree,no,yes,yes,cellular,nov,thu,439,6,999,0,success,0.19999999999999996,94.575,-55.1,2.565,4799.1
54,admin.,married,high.school,no,yes,yes,cellular,nov,wed,358,6,999,0,success,3.4,94.944,-44.1,6.167,4928.1
39,technician,single,basic.6y,no,yes,no,cellular,nov,thu,800,11,999,0,nonexistent,3.4,95.418,-50.7,6.158,4928.1
46,entrepreneur,married,university.degree,no,yes,no,cellular,jun,thu,354,6,999,0,success,3.4,95.965,-49.8,6.066,4928.1
48,admin.,single,basic.4y,unknown,no,no,cellular,may,tue,167,5,999,0,nonexistent,3.1,95.494,-44.4,6.057,4891.0
58,management,married,university.degree,no,no,no,cellular,nov,wed,289,5,999,0,success,3.4,94.944,-44.1,6.164000000000001,4928.1
51,admin.,divorced,basic.4y,unknown,no,no,cellular,nov,fri,660,5,999,0,success,3.4,95.418,-50.7,6.157,4928.1
41,admin.,single,high.school,no,no,no,cellular,nov,tue,221,7,999,0,success,3.4,95.965,-49.8,6.158,4928.1
62,admin.,married,professional.course,no,yes,no,cellular,nov,wed,1175,6,999,0,nonexistent,3.4,95.418,-50.7,6.163,4928.1
61,admin.,single,high.school,no,no,yes,cellular,may,mon,269,9,999,0,success,0.19999999999999996,94.393,-54.2,2.5540000000000003,4799.1
61,admin.,divorced,high.school,no,no,no,cellular,apr,tue,741,6,999,0,success,0.19999999999999996,94.575,-55.1,2.653,4799.1
64,admin.,divorced,basic.6y,unknown,yes,no,cellular,nov,mon,1535,8,999,0,nonexistent,3.4,95.418,-50.7,6.162,4928.1
44,technician,single,high.school,no,no,no,cellular,nov,wed,242,8,12,1,success,0.19999999999999996,94.393,-54.2,2.481,4799.1
50,admin.,divorced,high.school,no,yes,no,cellular,may,tue,457,5,999,0,success,0.19999999999999996,94.393,-54.2,2.544,4799.1
47,admin.,married,professional.course,unknown,no,no,cellular,nov,mon,1137,8,999,0,success,3.4,95.418,-50.7,6.162,4928.1
70,services,married,high.school,no,yes,no,cellular,nov,fri,559,5,999,0,success,3.1,95.494,-44.4,6.055000000000001,4891.0
58,admin.,married,high.school,no,no,no,cellular,nov,thu,772,5,999,0,success,3.4,95.418,-50.7,6.162,4928.1
56,admin.,married,university.degree,no,yes,no,cellular,nov,tue,291,6,999,0,success,3.4,94.944,-44.1,6.163,4928.1
45,admin.,single,high.school,no,yes,no,cellular,nov,wed,1434,5,999,0,success,3.4,95.418,-50.7,6.163,4928.1
70,admin.,single,basic.4y,no,yes,no,cellular,nov,wed,280,8,999,0,success,3.4,95.965,-49.8,6.162,4928.1
50,admin.,divorced,professional.course,no,no,no,cellular,nov,tue,662,5,999,1,success,0.19999999999999996,94.393,-54.2,2.544,4799.1
47,admin.,married,basic.6y,no,no,no,cellular,nov,mon,437,10,999,0,success,3.4,95.418,-50.7,6.16,4928.1
44,admin.,married,university.degree,no,yes,no,cellular,jul,thu,212,5,999,0,success,3.4,95.418,-50.7,6.158,4928.1
49,admin.,divorced,unknown,no,yes,yes,cellular,jul,thu,966,8,999,0,nonexistent,3.4,95.418,-50.7,6.168,4928.1
58,admin.,married,university.degree,unknown,no,no,cellular,nov,thu,941,5,999,0,success,3.1,95.494,-44.4,6.0600000000000005,4891.0
44,admin.,married,university.degree,no,no,no,cellular,nov,mon,376,5,999,1,failure,1.9,94.7,-50.0,5.391,4895.8
52,admin.,married,high.school,no,no,no,cellular,nov,mon,145,7,999,0,success,0.19999999999999996,94.393,-54.2,2.444,4799.1
67,admin.,married,university.degree,no,no,no,cellular,nov,wed,892,7,999,1,success,0.19999999999999996,94.393,-54.2,2.481,4799.1
65,blue-collar,married,basic.4y,unknown,yes,no,cellular,nov,tue,334,12,999,0,success,3.4,95.418,-50.7,6.1610000000000005,4928.1
53,admin.,married,basic.6y,unknown,yes,no,telephone,nov,thu,345,5,999,0,success,3.1,95.494,-44.4,6.0600000000000005,4891.0
62,admin.,married,professional.course,unknown,yes,no,cellular,nov,tue,228,5,999,0,success,0.19999999999999996,94.393,-54.2,2.544,4799.1
53,blue-collar,married,basic.4y,no,yes,no,cellular,nov,tue,311,6,999,0,nonexistent,3.1,95.494,-44.4,6.057,4891.0
61,admin.,married,basic.4y,unknown,no,no,telephone,nov,thu,694,11,999,0,success,3.1,95.494,-44.4,6.0600000000000005,4891.0
66,housemaid,divorced,high.school,no,yes,yes,cellular,nov,thu,367,5,999,0,success,3.4,95.418,-50.7,6.162,4928.1
60,unknown,married,unknown,no,no,no,cellular,may,fri,1259,5,999,0,success,3.1,95.494,-44.4,6.064,4891.0
46,admin.,single,university.degree,no,no,no,cellular,nov,tue,523,5,9,2,success,0.30000000000000004,95.527,-46.3,2.099,4691.6
60,admin.,married,basic.9y,unknown,yes,no,cellular,may,mon,669,5,999,0,success,0.19999999999999996,94.393,-54.2,2.4989999999999997,4799.1
80,admin.,divorced,university.degree,no,no,no,cellular,nov,fri,376,6,999,0,success,-1.4,94.149,-38.1,1.918,4717.5
44,admin.,single,basic.6y,no,yes,no,cellular,nov,fri,363,7,999,1,success,0.19999999999999996,94.393,-54.2,2.45,4799.1
45,admin.,single,university.degree,no,no,no,cellular,nov,mon,311,5,999,0,success,-1.4,94.149,-38.1,1.922,4717.5
45,admin.,single,university.degree,no,no,no,cellular,mar,fri,419,5,999,0,success,0.19999999999999996,94.343,-58.0,2.731,4799.1
52,admin.,married,university.degree,no,yes,no,cellular,nov,fri,201,6,999,0,nonexistent,1.9,94.7,-50.0,5.221,4895.8
53,technician,married,professional.course,no,yes,no,cellular,jun,tue,1907,8,3,1,success,-0.8999999999999999,94.463,-48.8,2.4859999999999998,4776.2
49,admin.,married,university.degree,no,yes,yes,cellular,nov,fri,237,5,999,0,nonexistent,3.4,94.944,-44.1,6.163,4928.1
68,admin.,divorced,professional.course,no,no,yes,cellular,nov,thu,253,12,999,0,success,3.4,94.944,-44.1,6.162,4928.1
55,admin.,divorced,basic.6y,unknown,yes,no,cellular,nov,wed,979,9,999,0,success,3.1,95.494,-44.4,6.059,4891.0
52,admin.,married,high.school,no,yes,no,cellular,dec,fri,142,5,999,0,success,1.8,94.256,-53.9,4.763,4876.3
49,admin.,married,university.degree,no,no,no,cellular,nov,fri,1510,5,999,0,nonexistent,0.19999999999999996,94.575,-55.1,2.605,4799.1
39,admin.,single,high.school,no,no,no,cellular,nov,thu,365,5,999,2,success,-0.8999999999999999,93.701,-39.4,2.073,4776.2
71,admin.,divorced,high.school,no,yes,no,cellular,may,wed,601,5,999,0,success,3.1,95.494,-44.4,6.059,4891.0
49,admin.,divorced,high.school,no,no,no,cellular,may,fri,239,5,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.45,4799.1
42,admin.,married,university.degree,no,yes,no,cellular,may,fri,356,7,999,0,nonexistent,0.19999999999999996,94.393,-54.2,2.45,4799.1
53,admin.,married,university.degree,no,no,no,cellular,nov,tue,440,5,999,0,success,3.4,94.944,-44.1,6.165,4928.1
74,admin.,divorced,basic.4y,unknown,yes,no,cellular,nov,mon,577,7,999,0,success,3.4,95.418,-50.7,6.162,4928.1
67,admin.,married,basic.4y,unknown,yes,no,cellular,jul,wed,649,5,999,0,success,3.4,95.418,-50.7,6.157,4928.1
65,admin.,married,university.degree,no,no,no,cellular,nov,mon,246,7,999,0,success,3.4,94.944,-44.1,6.163,4928.1
47,admin.,single,university.degree,no,no,no,cellular,nov,thu,394,10,999,0,success,3.4,95.418,-50.7,6.163,4928.1
70,admin.,married,basic.6y,unknown,unknown,unknown,cellular,jul,thu,260,5,999,0,success,3.4,95.418,-50.7,6.162,4928.1
53,admin.,married,professional.course,no,yes,no,cellular,nov,thu,275,5,999,0,success,1.9,94.7,-50.0,5.276,4895.8
65,admin.,married,basic.9y,unknown,yes,no,cellular,nov,fri,296,21,999,0,success,3.1,95.494,-44.4,6.057,4891.0
60,admin.,married,high.school,no,yes,yes,cellular,nov,mon,928,6,5,3,success,0.8999999999999999,96.267,-58.8,2.25,4663.6
64,admin.,married,professional.course,unknown,yes,yes,cellular,nov,mon,386,5,999,0,success,3.4,94.944,-44.1,6.17,4928.1
46,technician,married,university.degree,unknown,yes,no,cellular,aug,wed,320,7,999,0,success,3.4,94.944,-44.1,6.164000000000001,4928.1
68,admin.,married,high.school,no,no,no,cellular,nov,wed,748,5,999,0,success,0.19999999999999996,94.575,-55.1,2.615,4799.1
61,blue-collar,married,basic.9y,unknown,yes,no,cellular,nov,wed,584,5,999,0,nonexistent,3.1,95.494,-44.4,6.057,4891.0
69,admin.,married,university.degree,unknown,no,no,cellular,nov,wed,221,5,999,0,success,3.4,94.944,-44.1,6.164000000000001,4928.1
49,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1988,5,999,0,nonexistent,3.4,94.944,-44.1,6.165,4928.1
55,admin.,married,high.school,no,no,no,cellular,jul,tue,849,6,999,0,success,3.4,95.418,-50.7,6.1610000000000005,4928.1
52,admin.,married,basic.6y,no,yes,yes,cellular,nov,mon,377,5,999,0,success,3.1,95.494,-44.4,6.057,4891.0
78,admin.,married,university.degree,no,no,no,cellular,nov,tue,439,5,999,0,nonexistent,-0.8999999999999999,93.701,-39.4,2.059,4776.2
47,admin.,single,university.degree,no,no,no,cellular,nov,tue,1661,5,12,2,success,0.30000000000000004,95.555,-47.8,1.9369999999999998,4691.6
40,admin.,single,high.school,unknown,yes,yes,cellular,nov,wed,1891,11,999,0,success,3.4,95.418,-50.7,6.163,4928.1
53,admin.,married,university.degree,no,no,no,cellular,nov,tue,595,5,999,0,nonexistent,3.4,94.944,-44.1,6.165,4928.1
51,admin.,married,high.school,no,no,no,cellular,nov,thu,1097,5,999,0,nonexistent,-1.4,93.879,-37.8,1.966,4717.5
52,self-employed,single,basic.4y,no,no,yes,cellular,nov,mon,655,6,999,0,success,0.19999999999999996,94.393,-54.2,2.444,4799.1
53,admin.,single,high.school,no,no,no,cellular,nov,fri,581,6,999,0,nonexistent,0.8999999999999999,95.699,-45.5,2.078,4663.6
43,technician,single,university.degree,no,yes,no,cellular,nov,thu,352,5,999,0,success,3.1,95.494,-44.4,6.0600000000000005,4891.0
50,admin.,married,high.school,no,yes,yes,cellular,nov,tue,347,5,999,1,success,-0.8999999999999999,94.463,-48.8,2.4619999999999997,4776.2
40,admin.,single,high.school,no,yes,no,cellular,nov,wed,232,15,999,0,success,3.4,95.418,-50.7,6.163,4928.1
55,admin.,married,professional.course,no,no,no,cellular,nov,fri,689,6,999,0,success,0.19999999999999996,94.575,-55.1,2.605,4799.1
55,admin.,married,basic.9y,no,yes,yes,cellular,nov,wed,1832,6,999,0,success,3.1,95.494,-44.4,6.058,4891.0
43,admin.,single,high.school,no,yes,no,cellular,nov,tue,404,9,999,0,success,3.4,95.418,-50.7,6.1610000000000005,4928.1
50,admin.,married,professional.course,no,no,no,cellular,nov,thu,779,10,999,0,success,1.9,94.7,-50.0,5.276,4895.8
52,admin.,single,university.degree,no,yes,yes,cellular,nov,tue,496,7,999,0,success,0.30000000000000004,95.555,-47.8,1.902,4691.6
42,admin.,single,university.degree,no,yes,yes,cellular,jul,tue,646,5,999,0,success,3.4,95.418,-50.7,6.1610000000000005,4928.1
62,admin.,married,university.degree,no,yes,no,telephone,nov,tue,271,5,999,0,success,1.9,94.7,-50.0,5.353,4895.8
75,admin.,married,professional.course,no,yes,no,cellular,nov,thu,926,7,999,0,success,3.4,94.944,-44.1,6.168,4928.1
54,admin.,single,professional.course,no,no,no,cellular,nov,mon,1362,7,999,0,success,3.4,95.418,-50.7,6.16,4928.1
